id,SFnum_G,PFnum_G,Cnum_G,SGnum_G,PGnum_G,SFnum_O,PFnum_O,Cnum_O,SGnum_O,PGnum_O,secs,score_GSW,score_OPP,sO-sG,game
3343,0,2,0,2,1,1,1,0,0,3,154,9,2,-7,20160403/PORGSW
3344,0,1,0,2,2,1,1,0,0,3,7,2,1,-1,20160403/PORGSW
3345,1,0,1,1,2,1,1,0,1,2,185,6,7,1,20160403/PORGSW
3346,1,0,1,1,2,1,1,0,1,2,66,2,4,2,20160403/PORGSW
3347,1,1,0,1,2,1,1,0,1,2,39,2,0,-2,20160403/PORGSW
3348,1,1,0,1,2,2,0,0,1,2,22,2,0,-2,20160403/PORGSW
3349,0,1,0,1,3,2,0,0,1,2,0,0,0,0,20160403/PORGSW
3350,0,1,0,1,3,2,0,0,1,2,48,0,1,1,20160403/PORGSW
3351,0,1,0,1,3,2,0,0,1,2,171,16,8,-8,20160403/PORGSW
3352,0,1,0,1,3,2,0,0,1,2,0,0,0,0,20160403/PORGSW
3353,0,1,0,1,3,2,0,0,1,2,0,0,0,0,20160403/PORGSW
3354,0,1,0,1,3,1,0,0,1,3,0,0,0,0,20160403/PORGSW
3355,0,1,0,1,3,0,1,0,1,3,0,0,0,0,20160403/PORGSW
3356,0,0,1,1,3,0,1,0,1,3,2,0,0,0,20160403/PORGSW
3357,0,0,1,1,3,0,1,0,1,3,0,0,0,0,20160403/PORGSW
3358,0,1,1,0,3,0,1,0,1,3,168,8,4,-4,20160403/PORGSW
3275,1,1,1,1,1,0,2,0,1,2,389,9,12,3,20160401/BOSGSW
3276,1,1,1,1,1,0,2,0,1,2,0,0,0,0,20160401/BOSGSW
3277,1,1,1,1,1,0,2,0,2,1,0,0,0,0,20160401/BOSGSW
3278,1,1,1,1,1,0,2,0,2,1,79,3,0,-3,20160401/BOSGSW
3279,1,1,1,1,1,0,1,1,2,1,22,1,2,1,20160401/BOSGSW
3280,1,1,1,1,1,0,1,1,2,1,50,5,4,-1,20160401/BOSGSW
3281,0,1,1,2,1,0,1,1,2,1,65,0,3,3,20160401/BOSGSW
3282,1,0,1,1,2,0,1,1,2,1,11,5,0,-5,20160401/BOSGSW
3283,1,0,1,1,2,0,1,1,2,1,217,7,3,-4,20160401/BOSGSW
3284,1,0,1,1,2,0,2,0,2,1,59,0,1,1,20160401/BOSGSW
3285,1,0,1,1,2,0,2,0,2,1,116,5,3,-2,20160401/BOSGSW
3286,1,0,1,1,2,0,2,0,1,2,0,0,0,0,20160401/BOSGSW
3287,0,0,1,1,3,0,2,0,1,2,0,0,0,0,20160401/BOSGSW
3288,0,0,2,0,3,0,2,0,1,2,0,0,0,0,20160401/BOSGSW
3289,0,1,2,0,2,0,2,0,1,2,0,0,0,0,20160401/BOSGSW
3290,0,1,1,1,2,0,2,0,1,2,82,0,3,3,20160401/BOSGSW
3291,0,1,1,1,2,0,2,0,1,2,72,0,5,5,20160401/BOSGSW
3292,0,1,1,1,2,0,1,1,1,2,78,5,3,-2,20160401/BOSGSW
3293,0,1,1,1,2,0,2,0,1,2,75,3,3,0,20160401/BOSGSW
3294,0,1,1,1,2,0,1,0,2,2,0,0,0,0,20160401/BOSGSW
3295,1,1,1,1,1,0,2,0,1,2,405,15,20,5,20160401/BOSGSW
3296,1,1,1,1,1,0,2,0,2,1,0,0,0,0,20160401/BOSGSW
3297,1,1,1,1,1,0,2,0,2,1,0,0,0,0,20160401/BOSGSW
3298,1,1,1,1,1,0,2,0,2,1,176,13,11,-2,20160401/BOSGSW
3299,1,1,1,1,1,0,2,0,2,1,0,0,0,0,20160401/BOSGSW
3300,1,1,1,1,1,0,1,1,2,1,0,0,0,0,20160401/BOSGSW
3301,0,1,1,2,1,0,1,1,2,1,51,4,5,1,20160401/BOSGSW
3302,0,1,1,2,1,0,1,1,2,1,61,4,3,-1,20160401/BOSGSW
3303,1,0,1,1,2,0,1,1,2,1,162,4,9,5,20160401/BOSGSW
3304,1,0,1,1,2,0,1,1,2,1,118,2,5,3,20160401/BOSGSW
3305,1,1,0,1,2,0,1,1,2,1,0,0,0,0,20160401/BOSGSW
3306,1,1,0,1,2,0,1,1,2,1,34,0,0,0,20160401/BOSGSW
3307,1,1,0,1,2,0,1,1,2,1,28,3,0,-3,20160401/BOSGSW
3308,0,1,0,1,3,0,1,1,2,1,0,0,0,0,20160401/BOSGSW
3309,0,1,0,1,3,0,1,0,3,1,0,0,0,0,20160401/BOSGSW
3310,0,1,0,1,3,0,2,0,2,1,41,0,1,1,20160401/BOSGSW
3311,0,1,0,1,3,0,1,0,2,2,143,8,5,-3,20160401/BOSGSW
3312,0,1,0,2,2,0,1,0,2,2,0,0,0,0,20160401/BOSGSW
3313,1,1,0,2,1,0,1,0,2,2,105,5,2,-3,20160401/BOSGSW
3314,1,1,0,2,1,0,1,0,2,2,79,5,4,-1,20160401/BOSGSW
3315,1,1,0,2,1,0,1,0,2,2,10,0,2,2,20160401/BOSGSW
3224,1,1,1,1,1,1,1,1,1,1,423,17,12,-5,20160330/GSWUTA
3225,1,1,1,1,1,2,1,1,1,0,0,0,0,0,20160330/GSWUTA
3226,1,1,1,1,1,2,1,1,1,0,72,2,0,-2,20160330/GSWUTA
3227,1,1,1,1,1,2,1,1,1,0,0,0,0,0,20160330/GSWUTA
3228,1,1,1,1,1,2,1,1,1,0,59,3,4,1,20160330/GSWUTA
3229,0,1,1,2,1,2,1,1,1,0,45,0,0,0,20160330/GSWUTA
3230,0,0,1,2,2,2,1,1,1,0,0,0,0,0,20160330/GSWUTA
3231,0,0,1,2,2,2,1,1,1,0,19,0,1,1,20160330/GSWUTA
3232,0,0,1,2,2,2,2,0,1,0,52,2,2,0,20160330/GSWUTA
3233,1,0,1,1,2,1,2,0,1,1,27,2,2,0,20160330/GSWUTA
3234,1,0,1,1,2,1,2,0,1,1,153,5,0,-5,20160330/GSWUTA
3235,1,0,1,1,2,1,2,0,1,1,0,0,0,0,20160330/GSWUTA
3236,1,0,1,1,2,1,1,1,1,1,0,0,0,0,20160330/GSWUTA
3237,1,1,1,1,1,1,1,1,1,1,6,0,0,0,20160330/GSWUTA
3238,1,1,1,1,1,1,1,1,1,1,68,2,2,0,20160330/GSWUTA
3239,1,1,1,1,1,1,1,1,1,1,86,0,2,2,20160330/GSWUTA
3240,1,1,1,1,1,1,1,1,1,1,0,0,0,0,20160330/GSWUTA
3241,1,1,1,1,1,1,2,0,1,1,23,0,0,0,20160330/GSWUTA
3242,1,1,1,1,1,1,2,0,1,1,0,0,0,0,20160330/GSWUTA
3243,1,1,0,1,2,1,2,0,1,1,0,0,0,0,20160330/GSWUTA
3244,0,1,1,1,2,1,2,0,1,1,133,3,6,3,20160330/GSWUTA
3245,0,1,1,1,2,2,2,0,1,0,87,3,2,-1,20160330/GSWUTA
3246,0,1,1,1,2,2,1,1,1,0,0,0,0,0,20160330/GSWUTA
3247,1,1,0,1,2,2,1,1,1,0,0,0,0,0,20160330/GSWUTA
3248,1,1,0,2,1,2,1,1,1,0,44,0,3,3,20160330/GSWUTA
3249,1,1,1,1,1,1,1,1,1,1,310,6,15,9,20160330/GSWUTA
3250,1,1,1,1,1,1,1,1,1,1,12,2,1,-1,20160330/GSWUTA
3251,1,1,1,1,1,1,1,1,1,1,0,0,0,0,20160330/GSWUTA
3252,1,1,1,1,1,2,1,1,1,0,110,4,5,1,20160330/GSWUTA
3253,0,1,1,2,1,2,1,1,1,0,50,4,2,-2,20160330/GSWUTA
3254,0,1,1,2,1,2,1,1,1,0,162,4,5,1,20160330/GSWUTA
3255,0,1,1,2,1,2,1,1,1,0,0,0,0,0,20160330/GSWUTA
3256,0,1,1,2,1,1,1,1,2,0,0,0,0,0,20160330/GSWUTA
3257,0,1,1,2,1,1,1,0,2,1,0,0,0,0,20160330/GSWUTA
3258,0,1,1,2,1,1,2,0,1,1,53,2,3,1,20160330/GSWUTA
3259,1,0,1,1,2,2,2,0,1,0,149,6,4,-2,20160330/GSWUTA
3260,1,0,1,1,2,1,2,0,1,1,0,0,0,0,20160330/GSWUTA
3261,1,0,1,1,2,1,1,1,1,1,52,0,4,4,20160330/GSWUTA
3262,1,0,1,1,2,1,1,1,1,1,0,0,0,0,20160330/GSWUTA
3263,1,0,1,1,2,1,1,1,1,1,80,4,4,0,20160330/GSWUTA
3264,1,1,1,0,2,1,1,1,1,1,0,0,0,0,20160330/GSWUTA
3265,1,1,0,1,2,1,1,1,1,1,0,0,0,0,20160330/GSWUTA
3266,1,1,0,1,2,1,1,1,1,1,28,3,0,-3,20160330/GSWUTA
3267,1,1,0,1,2,2,0,1,1,1,150,6,6,0,20160330/GSWUTA
3268,1,1,0,1,2,1,1,1,1,1,103,2,0,-2,20160330/GSWUTA
3269,1,1,0,2,1,1,1,1,1,1,0,0,0,0,20160330/GSWUTA
3270,1,1,0,2,1,2,0,1,1,1,134,4,3,-1,20160330/GSWUTA
3271,1,1,0,2,1,2,1,0,1,1,0,0,1,1,20160330/GSWUTA
3272,1,1,0,2,1,2,1,0,1,1,9,3,0,-3,20160330/GSWUTA
3273,1,1,0,2,1,2,1,0,1,1,581,7,4,-3,20160330/GSWUTA
3274,1,1,0,2,1,2,1,0,1,1,123,7,3,-4,20160330/GSWUTA
3180,1,1,1,1,1,1,1,1,1,1,348,16,10,-6,20160329/WASGSW
3181,1,1,1,1,1,1,1,1,1,1,36,2,2,0,20160329/WASGSW
3182,1,1,1,1,1,1,1,1,1,1,72,2,2,0,20160329/WASGSW
3183,1,1,1,1,1,1,1,1,1,1,9,0,1,1,20160329/WASGSW
3184,1,1,1,1,1,1,2,0,1,1,50,3,2,-1,20160329/WASGSW
3185,1,1,1,1,1,2,2,0,1,0,46,1,2,1,20160329/WASGSW
3186,0,1,1,2,1,2,2,0,1,0,89,1,0,-1,20160329/WASGSW
3187,1,0,1,1,2,1,2,0,1,1,86,4,7,3,20160329/WASGSW
3188,1,0,1,1,2,1,1,1,1,1,64,2,2,0,20160329/WASGSW
3189,1,0,1,1,2,1,1,1,1,1,152,4,7,3,20160329/WASGSW
3190,1,0,1,1,2,1,1,1,1,1,0,0,0,0,20160329/WASGSW
3191,1,0,1,1,2,1,1,1,1,1,0,0,0,0,20160329/WASGSW
3192,1,0,1,1,2,1,1,1,1,1,87,2,4,2,20160329/WASGSW
3193,1,0,1,1,2,1,1,1,1,1,0,0,0,0,20160329/WASGSW
3194,0,0,1,2,2,1,1,1,1,1,0,0,0,0,20160329/WASGSW
3195,0,1,1,1,2,1,1,1,1,1,97,0,5,5,20160329/WASGSW
3196,0,1,1,1,2,2,1,1,1,0,32,0,0,0,20160329/WASGSW
3197,0,1,1,2,1,2,1,1,1,0,0,0,0,0,20160329/WASGSW
3198,1,1,0,2,1,2,1,1,1,0,58,1,2,1,20160329/WASGSW
3199,1,1,0,2,1,2,1,1,1,0,102,8,0,-8,20160329/WASGSW
3200,1,1,0,2,1,2,2,0,1,0,0,0,0,0,20160329/WASGSW
3201,1,1,1,1,1,1,1,1,1,1,407,20,14,-6,20160329/WASGSW
3202,1,1,1,1,1,1,1,1,1,1,48,2,0,-2,20160329/WASGSW
3203,1,1,1,1,1,1,1,1,1,1,3,0,0,0,20160329/WASGSW
3204,1,1,1,1,1,2,1,1,1,0,22,1,0,-1,20160329/WASGSW
3205,1,1,1,1,1,2,2,0,1,0,72,3,7,4,20160329/WASGSW
3206,0,1,1,2,1,2,2,0,1,0,59,2,3,1,20160329/WASGSW
3207,1,0,1,1,2,1,2,0,1,1,58,7,2,-5,20160329/WASGSW
3208,1,0,1,1,2,1,1,0,2,1,80,4,0,-4,20160329/WASGSW
3209,1,0,1,1,2,0,1,0,2,2,45,2,3,1,20160329/WASGSW
3210,1,0,1,1,2,0,1,0,2,2,53,1,1,0,20160329/WASGSW
3211,1,0,1,1,2,1,1,0,1,2,75,2,0,-2,20160329/WASGSW
3212,1,0,1,1,2,1,1,0,1,2,0,0,0,0,20160329/WASGSW
3213,1,0,1,1,2,1,1,0,1,2,0,0,0,0,20160329/WASGSW
3214,1,1,0,1,2,1,1,0,1,2,30,2,0,-2,20160329/WASGSW
3215,0,1,0,1,3,1,1,0,1,2,28,3,0,-3,20160329/WASGSW
3216,0,1,0,1,3,1,1,1,1,1,0,0,0,0,20160329/WASGSW
3217,0,2,0,1,2,1,1,1,1,1,58,0,0,0,20160329/WASGSW
3218,0,2,0,1,2,1,1,1,1,1,5,0,0,0,20160329/WASGSW
3219,0,2,0,1,2,1,1,1,1,1,0,0,0,0,20160329/WASGSW
3220,0,2,0,1,2,1,1,1,1,1,149,5,11,6,20160329/WASGSW
3221,0,2,0,0,3,1,1,1,1,1,98,0,6,6,20160329/WASGSW
3222,0,2,0,1,2,1,1,1,1,1,0,0,0,0,20160329/WASGSW
3223,1,1,0,1,2,1,1,1,1,1,34,2,1,-1,20160329/WASGSW
3135,1,1,1,1,1,0,2,0,1,2,193,14,7,-7,20160327/PHIGSW
3136,1,1,1,1,1,1,1,0,1,2,75,1,4,3,20160327/PHIGSW
3137,1,1,1,1,1,1,1,0,1,2,78,0,5,5,20160327/PHIGSW
3138,1,2,0,1,1,1,1,0,1,2,23,0,0,0,20160327/PHIGSW
3139,1,2,0,1,1,1,1,0,2,1,183,10,10,0,20160327/PHIGSW
3140,1,2,0,1,1,1,1,0,2,1,0,0,0,0,20160327/PHIGSW
3141,0,2,0,1,2,1,1,0,2,1,0,0,0,0,20160327/PHIGSW
3142,0,2,0,1,2,1,1,0,2,1,0,0,0,0,20160327/PHIGSW
3143,0,2,0,1,2,1,0,1,2,1,43,0,0,0,20160327/PHIGSW
3144,0,1,1,1,2,1,0,1,2,1,57,2,3,1,20160327/PHIGSW
3145,0,0,1,0,4,0,1,0,1,3,143,13,10,-3,20160327/PHIGSW
3146,0,0,1,0,4,0,1,0,2,2,134,10,1,-9,20160327/PHIGSW
3147,0,0,1,0,4,0,1,0,2,2,59,3,3,0,20160327/PHIGSW
3148,0,0,1,0,4,0,1,0,2,2,0,0,0,0,20160327/PHIGSW
3149,0,0,1,0,4,1,1,0,1,2,0,0,0,0,20160327/PHIGSW
3150,0,0,1,1,3,1,1,0,1,2,0,0,0,0,20160327/PHIGSW
3151,1,0,1,1,2,1,1,0,1,2,0,0,0,0,20160327/PHIGSW
3152,1,1,1,1,1,1,1,0,1,2,63,4,3,-1,20160327/PHIGSW
3153,1,1,0,1,2,1,1,0,1,2,0,0,0,0,20160327/PHIGSW
3154,1,1,0,1,2,1,1,0,1,2,199,12,6,-6,20160327/PHIGSW
3155,1,1,0,1,2,1,0,0,2,2,0,0,0,0,20160327/PHIGSW
3156,1,1,0,1,2,1,0,0,2,2,0,0,0,0,20160327/PHIGSW
3157,1,1,1,1,1,1,1,0,1,2,204,9,7,-2,20160327/PHIGSW
3158,1,1,1,1,1,1,1,0,1,2,37,0,5,5,20160327/PHIGSW
3159,1,1,1,1,1,1,0,1,1,2,0,0,0,0,20160327/PHIGSW
3160,1,1,1,1,1,1,0,1,2,1,197,9,4,-5,20160327/PHIGSW
3161,0,1,1,1,2,1,0,1,2,1,0,0,0,0,20160327/PHIGSW
3162,0,1,0,1,3,1,0,1,2,1,0,0,0,0,20160327/PHIGSW
3163,0,1,1,1,2,1,0,1,2,1,0,0,0,0,20160327/PHIGSW
3164,0,1,1,1,2,0,0,1,2,2,63,0,4,4,20160327/PHIGSW
3165,0,1,1,1,2,0,0,1,1,3,89,3,2,-1,20160327/PHIGSW
3166,0,1,1,1,2,0,1,0,1,3,35,0,2,2,20160327/PHIGSW
3167,1,0,1,0,3,1,1,0,2,1,235,13,12,-1,20160327/PHIGSW
3168,1,0,1,0,3,1,1,0,1,2,0,0,0,0,20160327/PHIGSW
3169,1,0,1,0,3,1,0,1,1,2,47,1,2,1,20160327/PHIGSW
3170,1,0,1,0,3,1,0,1,1,2,0,0,0,0,20160327/PHIGSW
3171,1,1,0,0,3,1,0,1,1,2,0,0,0,0,20160327/PHIGSW
3172,1,1,0,1,2,1,0,1,1,2,47,1,2,1,20160327/PHIGSW
3173,1,1,0,1,2,0,0,1,1,3,174,6,4,-2,20160327/PHIGSW
3174,1,1,0,1,2,1,0,1,1,2,0,0,0,0,20160327/PHIGSW
3175,1,1,0,1,2,1,0,1,1,2,64,2,3,1,20160327/PHIGSW
3176,0,2,0,1,2,1,0,1,1,2,46,4,2,-2,20160327/PHIGSW
3177,0,1,0,1,3,1,0,1,1,2,0,0,0,0,20160327/PHIGSW
3178,0,1,1,0,3,1,0,1,1,2,0,0,0,0,20160327/PHIGSW
3179,0,1,1,0,3,1,0,1,1,2,96,0,4,4,20160327/PHIGSW
3099,1,1,1,1,1,1,1,1,2,0,346,23,16,-7,20160325/DALGSW
3100,1,1,1,1,1,2,1,1,1,0,74,3,3,0,20160325/DALGSW
3101,1,1,1,1,1,2,1,1,1,0,0,0,0,0,20160325/DALGSW
3102,1,1,1,1,1,2,1,1,1,0,0,0,0,0,20160325/DALGSW
3103,1,1,1,1,1,2,2,0,1,0,115,3,8,5,20160325/DALGSW
3104,1,1,1,1,1,2,2,0,1,0,0,0,0,0,20160325/DALGSW
3105,0,1,1,2,1,2,2,0,1,0,41,1,0,-1,20160325/DALGSW
3106,0,1,1,2,1,1,3,0,1,0,42,3,0,-3,20160325/DALGSW
3107,1,0,1,1,2,1,2,1,1,0,179,12,10,-2,20160325/DALGSW
3108,1,0,1,1,2,1,2,1,1,0,124,2,7,5,20160325/DALGSW
3109,1,0,1,1,2,1,2,1,1,0,0,0,0,0,20160325/DALGSW
3110,1,0,1,1,2,0,2,1,2,0,0,0,0,0,20160325/DALGSW
3111,1,0,1,1,2,1,2,1,1,0,62,2,0,-2,20160325/DALGSW
3112,1,0,1,1,2,1,2,0,2,0,0,0,0,0,20160325/DALGSW
3113,0,0,1,2,2,1,2,0,2,0,0,0,0,0,20160325/DALGSW
3114,0,1,1,1,2,1,2,0,2,0,51,3,2,-1,20160325/DALGSW
3115,0,1,1,1,2,1,2,0,2,0,0,0,0,0,20160325/DALGSW
3116,0,1,1,1,2,2,2,0,1,0,18,3,0,-3,20160325/DALGSW
3117,0,1,1,1,2,1,2,1,1,0,0,0,0,0,20160325/DALGSW
3118,0,1,1,1,2,1,1,1,2,0,139,7,5,-2,20160325/DALGSW
3119,0,1,1,1,2,1,1,1,2,0,90,4,4,0,20160325/DALGSW
3120,1,1,1,1,1,1,1,1,2,0,167,13,9,-4,20160325/DALGSW
3121,1,1,0,1,2,1,1,1,2,0,85,2,2,0,20160325/DALGSW
3122,1,1,0,1,2,1,2,0,2,0,138,5,6,1,20160325/DALGSW
3123,1,1,0,1,2,1,1,1,2,0,0,0,0,0,20160325/DALGSW
3124,1,1,0,1,2,2,1,1,1,0,29,3,0,-3,20160325/DALGSW
3125,0,1,1,1,2,2,1,1,1,0,0,0,0,0,20160325/DALGSW
3126,0,1,1,1,2,2,1,1,1,0,129,6,11,5,20160325/DALGSW
3127,0,1,1,2,1,2,1,1,1,0,48,1,2,1,20160325/DALGSW
3128,1,0,1,1,2,1,2,1,1,0,314,15,16,1,20160325/DALGSW
3129,1,0,1,1,2,1,2,1,1,0,90,3,7,4,20160325/DALGSW
3130,1,0,1,2,1,1,2,1,1,0,0,0,0,0,20160325/DALGSW
3131,1,1,1,1,1,1,2,1,1,0,64,0,0,0,20160325/DALGSW
3132,1,1,1,1,1,2,1,1,1,0,0,0,0,0,20160325/DALGSW
3133,1,1,1,1,1,1,1,1,2,0,99,6,5,-1,20160325/DALGSW
3134,1,1,0,2,1,1,1,1,2,0,137,8,7,-1,20160325/DALGSW
3062,1,1,1,1,1,1,1,1,1,1,320,10,8,-2,20160323/LACGSW
3063,1,1,1,1,1,1,1,1,1,1,0,0,0,0,20160323/LACGSW
3064,1,1,1,1,1,2,0,1,1,1,110,3,4,1,20160323/LACGSW
3065,1,1,1,1,1,2,0,1,1,1,0,0,0,0,20160323/LACGSW
3066,1,1,1,1,1,2,0,1,1,1,0,0,0,0,20160323/LACGSW
3067,1,1,1,1,1,2,0,1,1,1,127,3,7,4,20160323/LACGSW
3068,0,1,1,2,1,2,0,1,1,1,0,0,0,0,20160323/LACGSW
3069,1,0,1,1,2,2,0,1,0,2,145,12,11,-1,20160323/LACGSW
3070,1,0,2,1,1,2,0,1,0,2,0,0,0,0,20160323/LACGSW
3071,1,0,1,1,2,2,0,1,0,2,104,11,2,-9,20160323/LACGSW
3072,1,0,1,1,2,1,0,2,0,2,0,0,0,0,20160323/LACGSW
3073,1,0,1,1,2,1,0,2,1,1,0,0,0,0,20160323/LACGSW
3074,1,0,1,1,2,2,0,1,1,1,45,0,2,2,20160323/LACGSW
3075,1,0,1,1,2,1,0,1,1,2,141,5,7,2,20160323/LACGSW
3076,0,1,1,1,2,1,0,1,1,2,0,0,0,0,20160323/LACGSW
3077,0,1,1,1,2,1,0,1,1,2,101,2,2,0,20160323/LACGSW
3078,1,1,1,1,1,1,0,1,1,2,22,0,1,1,20160323/LACGSW
3079,1,1,1,1,1,1,1,1,1,1,188,15,6,-9,20160323/LACGSW
3080,1,1,1,1,1,2,0,1,1,1,27,0,0,0,20160323/LACGSW
3081,1,1,1,1,1,2,0,1,1,1,127,10,7,-3,20160323/LACGSW
3082,0,1,1,1,2,2,0,1,1,1,28,0,0,0,20160323/LACGSW
3083,0,1,0,2,2,2,0,1,1,1,0,0,0,0,20160323/LACGSW
3084,0,1,0,2,2,2,0,1,1,1,21,0,1,1,20160323/LACGSW
3085,0,1,0,2,2,1,0,1,1,2,69,2,1,-1,20160323/LACGSW
3086,0,1,0,2,2,1,0,1,1,2,256,7,10,3,20160323/LACGSW
3087,0,1,0,2,2,1,0,1,1,2,0,0,0,0,20160323/LACGSW
3088,1,0,1,1,2,1,0,1,0,3,174,10,5,-5,20160323/LACGSW
3089,1,0,1,1,2,1,0,1,0,3,0,0,0,0,20160323/LACGSW
3090,1,0,1,1,2,0,0,1,1,3,25,0,3,3,20160323/LACGSW
3091,1,0,1,2,1,0,0,1,1,3,0,0,0,0,20160323/LACGSW
3092,1,1,1,1,1,0,0,1,1,3,81,0,5,5,20160323/LACGSW
3093,1,1,0,1,2,0,0,1,1,3,171,10,5,-5,20160323/LACGSW
3094,1,1,0,2,1,0,0,1,1,3,96,6,4,-2,20160323/LACGSW
3095,1,1,0,2,1,0,0,1,1,3,0,0,0,0,20160323/LACGSW
3096,1,1,0,2,1,1,0,0,1,3,24,1,0,-1,20160323/LACGSW
3097,1,1,0,2,1,2,0,0,1,2,0,0,0,0,20160323/LACGSW
3098,1,1,0,2,1,2,0,1,1,1,131,7,7,0,20160323/LACGSW
3017,1,2,0,1,1,1,0,2,1,1,511,19,20,1,20160321/GSWMIN
3018,1,1,1,1,1,1,0,2,1,1,0,0,0,0,20160321/GSWMIN
3019,0,1,1,2,1,1,0,2,1,1,0,0,0,0,20160321/GSWMIN
3020,0,1,1,2,1,1,0,2,1,1,104,5,9,4,20160321/GSWMIN
3021,0,1,1,2,1,2,0,1,1,1,25,0,0,0,20160321/GSWMIN
3022,1,0,1,1,2,2,0,1,1,1,33,5,1,-4,20160321/GSWMIN
3023,1,0,1,1,2,3,0,1,1,0,163,8,7,-1,20160321/GSWMIN
3024,1,0,1,1,2,3,0,1,1,0,0,0,0,0,20160321/GSWMIN
3025,1,0,1,1,2,2,0,2,1,0,0,0,0,0,20160321/GSWMIN
3026,1,0,1,1,2,2,0,1,1,1,100,4,6,2,20160321/GSWMIN
3027,1,0,1,0,3,2,0,1,1,1,0,0,0,0,20160321/GSWMIN
3028,1,0,1,0,3,2,1,0,1,1,12,2,0,-2,20160321/GSWMIN
3029,1,0,1,0,3,2,1,0,1,1,105,2,4,2,20160321/GSWMIN
3030,1,0,1,0,3,2,1,0,1,1,0,0,0,0,20160321/GSWMIN
3031,1,0,1,1,2,2,1,0,1,1,0,0,0,0,20160321/GSWMIN
3032,1,1,1,1,1,2,1,0,1,1,60,0,5,5,20160321/GSWMIN
3033,1,2,0,1,1,2,1,0,1,1,0,0,0,0,20160321/GSWMIN
3034,0,2,0,1,2,2,1,0,1,1,52,2,0,-2,20160321/GSWMIN
3035,0,2,0,1,2,2,1,0,1,1,0,0,0,0,20160321/GSWMIN
3036,1,2,0,1,1,1,0,2,1,1,296,23,20,-3,20160321/GSWMIN
3037,1,1,0,1,2,1,0,2,1,1,114,7,4,-3,20160321/GSWMIN
3038,1,1,0,1,2,1,0,2,1,1,84,4,5,1,20160321/GSWMIN
3039,0,1,0,2,2,1,0,2,1,1,61,0,4,4,20160321/GSWMIN
3040,0,1,0,2,2,1,0,2,1,1,16,0,0,0,20160321/GSWMIN
3041,0,1,1,2,1,1,0,2,1,1,45,0,3,3,20160321/GSWMIN
3042,0,1,1,2,1,1,0,2,1,1,0,0,0,0,20160321/GSWMIN
3043,0,1,1,1,2,1,0,2,1,1,35,3,1,-2,20160321/GSWMIN
3044,0,1,1,1,2,2,0,2,1,0,19,0,0,0,20160321/GSWMIN
3045,1,0,1,1,2,3,1,0,1,0,251,9,4,-5,20160321/GSWMIN
3046,1,0,1,1,2,3,1,0,1,0,0,0,0,0,20160321/GSWMIN
3047,1,0,1,1,2,3,0,1,1,0,0,0,0,0,20160321/GSWMIN
3048,1,0,1,1,2,3,0,1,1,0,0,0,0,0,20160321/GSWMIN
3049,1,0,1,1,2,3,0,1,1,0,22,0,2,2,20160321/GSWMIN
3050,1,0,1,1,2,2,0,1,1,1,0,0,0,0,20160321/GSWMIN
3051,1,0,1,2,1,2,0,1,1,1,0,0,0,0,20160321/GSWMIN
3052,0,1,1,2,1,2,0,1,1,1,30,0,2,2,20160321/GSWMIN
3053,0,1,1,1,2,2,0,1,1,1,36,3,0,-3,20160321/GSWMIN
3054,0,1,1,1,2,1,0,2,1,1,254,5,4,-1,20160321/GSWMIN
3055,0,1,1,2,1,1,0,2,1,1,0,0,0,0,20160321/GSWMIN
3056,1,1,0,2,1,1,0,2,1,1,20,2,0,-2,20160321/GSWMIN
3057,1,1,0,2,1,2,0,1,1,1,94,3,2,-1,20160321/GSWMIN
3058,1,1,0,2,1,2,0,2,0,1,0,1,0,-1,20160321/GSWMIN
3059,1,1,0,2,1,2,0,1,1,1,0,0,0,0,20160321/GSWMIN
3060,1,1,0,2,1,2,0,1,1,1,6,0,1,1,20160321/GSWMIN
3061,1,1,0,2,1,1,0,2,1,1,7,2,0,-2,20160321/GSWMIN
2973,1,1,0,1,2,1,2,0,1,1,458,11,15,4,20160319/GSWSAS
2974,1,1,0,1,2,1,1,1,1,1,0,0,0,0,20160319/GSWSAS
2975,1,1,0,1,2,1,1,1,2,0,0,0,0,0,20160319/GSWSAS
2976,1,1,0,1,2,1,1,1,1,1,0,0,0,0,20160319/GSWSAS
2977,0,1,1,1,2,1,1,1,1,1,0,0,0,0,20160319/GSWSAS
2978,0,1,1,1,2,1,1,1,1,1,0,0,0,0,20160319/GSWSAS
2979,0,1,1,1,2,1,1,1,1,1,100,0,2,2,20160319/GSWSAS
2980,0,1,1,1,2,2,0,1,1,1,7,0,0,0,20160319/GSWSAS
2981,0,1,1,1,2,2,0,1,0,2,70,3,0,-3,20160319/GSWSAS
2982,0,1,1,2,1,0,1,1,1,2,97,8,3,-5,20160319/GSWSAS
2983,0,1,1,2,1,0,1,1,1,2,52,0,4,4,20160319/GSWSAS
2984,1,0,1,2,1,0,1,1,1,2,0,0,0,0,20160319/GSWSAS
2985,1,0,1,2,1,0,1,1,1,2,61,0,0,0,20160319/GSWSAS
2986,1,0,1,1,2,0,1,1,1,2,8,0,0,0,20160319/GSWSAS
2987,1,0,1,1,2,0,2,0,1,2,0,0,0,0,20160319/GSWSAS
2988,1,0,1,1,2,1,2,0,1,1,95,2,6,4,20160319/GSWSAS
2989,1,0,1,1,2,1,2,0,1,1,0,0,0,0,20160319/GSWSAS
